"name"	"id"	"waterbody"	"month"	"year"	"Lat"	"Long"	"type"	"SAL"
"Vorwerk"	112370019	"Sagarder Bach"	4	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	4	2020	54.54333	13.426672	"Coast"	9.025
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	4	2020	54.50667	13.490002	"Coast"	8.95833333333333
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	4	2020	54.43167	13.491672	"Coast"	6.3
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	4	2020	54.515	13.125002	"Coast"	10.1
"Greifswald"	134000027	"Kohlgraben"	4	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	5	2020	54.42	12.926671	"Coast"	9.3
"DB2 Sundische Wiese"	103050208	"Grabow"	5	2020	54.39167	12.838331	"Coast"	9.1
"DB6 Barth oe."	103050603	"Barther Bodden"	5	2020	54.395001	12.750001	"Coast"	8.3
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	5	2020	54.395001	12.623331	"Coast"	7.55
"DB16 Saal nw."	103051606	"Saaler Bodden"	5	2020	54.335001	12.448331	"Coast"	4.9
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	5	2020	54.40167	13.105001	"Coast"	9.3
"Barth"	103070014	"Barthe"	5	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	5	2020	54.51167	13.050002	"Coast"	9.1
"Stadtholz"	103200018	"Planebeck"	5	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	5	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	5	2020	54.26667	13.516671	"Coast"	8.15
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	5	2020	54.15	13.483331	"Coast"	8.8
"GB7 Struck"	105010701	"Greifswalder Bodden"	5	2020	54.20667	13.653331	"Coast"	8
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	5	2020	54.20667	13.566671	"Coast"	8.2
"Kemnitz"	105210010	"Westziese"	5	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	5	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	5	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	5	2020	54.28667	13.131671	"Coast"	9.4
"Flemendorf"	109070015	"Uhlenbaek"	5	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	5	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	5	2020	54.18833	13.775001	"Coast"	8
"AW1 Trockenort"	111030108	"Achterwasser"	5	2020	54.01667	13.958331	"Coast"	4
"P20 Peenemuende s."	111032085	"Peenestrom"	5	2020	54.121	13.773	"Coast"	7.6
"P42 Wolgast s."	111034208	"Peenestrom"	5	2020	54.023358	13.760763	"Coast"	5.1
"P48 Lassan"	111034806	"Peenestrom"	5	2020	53.96667	13.891671	"Coast"	4
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	5	2020	54.20333	13.905002	"Coast"	8.2
"Wolgast"	111140027	"Ostziese"	5	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	5	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	5	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	5	2020	54.57	13.131672	"Coast"	9.5
"RB3 Bugspitze s."	112190309	"Rassower Strom"	5	2020	54.55333	13.178332	"Coast"	9.2
"Kluis"	112230016	"Duvenbaek"	5	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	5	2020	54.56333	13.293332	"Coast"	9.3
"Neuendorf"	112350018	"Sehrower Bach"	5	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	5	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	5	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	5	2020	54.54333	13.426672	"Coast"	8.95
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	5	2020	54.50667	13.490002	"Coast"	8.8
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	5	2020	54.43167	13.491672	"Coast"	5.9
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	5	2020	54.515	13.125002	"Coast"	9.5
"Greifswald"	134000027	"Kohlgraben"	5	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	6	2020	54.42	12.926671	"Coast"	10.2
"DB2 Sundische Wiese"	103050208	"Grabow"	6	2020	54.39167	12.838331	"Coast"	9.3
"DB6 Barth oe."	103050603	"Barther Bodden"	6	2020	54.395001	12.750001	"Coast"	8.4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	6	2020	54.395001	12.623331	"Coast"	6.95
"DB16 Saal nw."	103051606	"Saaler Bodden"	6	2020	54.335001	12.448331	"Coast"	5.1
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	6	2020	54.40167	13.105001	"Coast"	9.55833333333333
"Barth"	103070014	"Barthe"	6	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	6	2020	54.51167	13.050002	"Coast"	10.5166666666667
"Stadtholz"	103200018	"Planebeck"	6	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	6	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	6	2020	54.26667	13.516671	"Coast"	7.9
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	6	2020	54.15	13.483331	"Coast"	8.06666666666667
"GB7 Struck"	105010701	"Greifswalder Bodden"	6	2020	54.20667	13.653331	"Coast"	7.875
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	6	2020	54.20667	13.566671	"Coast"	7.95
"Kemnitz"	105210010	"Westziese"	6	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	6	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	6	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	6	2020	54.28667	13.131671	"Coast"	8.18333333333333
"Flemendorf"	109070015	"Uhlenbaek"	6	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	6	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	6	2020	54.18833	13.775001	"Coast"	7.33333333333333
"AW1 Trockenort"	111030108	"Achterwasser"	6	2020	54.01667	13.958331	"Coast"	4.2
"P20 Peenemuende s."	111032085	"Peenestrom"	6	2020	54.121	13.773	"Coast"	7.6
"P42 Wolgast s."	111034208	"Peenestrom"	6	2020	54.023358	13.760763	"Coast"	6.5
"P48 Lassan"	111034806	"Peenestrom"	6	2020	53.96667	13.891671	"Coast"	4.2
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	6	2020	54.20333	13.905002	"Coast"	7.74166666666667
"Wolgast"	111140027	"Ostziese"	6	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	6	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	6	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	6	2020	54.57	13.131672	"Coast"	9.1
"RB3 Bugspitze s."	112190309	"Rassower Strom"	6	2020	54.55333	13.178332	"Coast"	9.96666666666667
"Kluis"	112230016	"Duvenbaek"	6	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	6	2020	54.56333	13.293332	"Coast"	9.83333333333333
"Neuendorf"	112350018	"Sehrower Bach"	6	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	6	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	6	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	6	2020	54.54333	13.426672	"Coast"	9.025
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	6	2020	54.50667	13.490002	"Coast"	8.95833333333333
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	6	2020	54.43167	13.491672	"Coast"	6.2
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	6	2020	54.515	13.125002	"Coast"	9.2
"Greifswald"	134000027	"Kohlgraben"	6	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	7	2020	54.42	12.926671	"Coast"	9.3
"DB2 Sundische Wiese"	103050208	"Grabow"	7	2020	54.39167	12.838331	"Coast"	8.7
"DB6 Barth oe."	103050603	"Barther Bodden"	7	2020	54.395001	12.750001	"Coast"	8.1
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	7	2020	54.395001	12.623331	"Coast"	7.25
"DB16 Saal nw."	103051606	"Saaler Bodden"	7	2020	54.335001	12.448331	"Coast"	5
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	7	2020	54.40167	13.105001	"Coast"	9.55833333333333
"Barth"	103070014	"Barthe"	7	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	7	2020	54.51167	13.050002	"Coast"	10.5166666666667
"Stadtholz"	103200018	"Planebeck"	7	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	7	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	7	2020	54.26667	13.516671	"Coast"	7.9
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	7	2020	54.15	13.483331	"Coast"	8.06666666666667
"GB7 Struck"	105010701	"Greifswalder Bodden"	7	2020	54.20667	13.653331	"Coast"	7.875
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	7	2020	54.20667	13.566671	"Coast"	7.95
"Kemnitz"	105210010	"Westziese"	7	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	7	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	7	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	7	2020	54.28667	13.131671	"Coast"	8.18333333333333
"Flemendorf"	109070015	"Uhlenbaek"	7	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	7	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	7	2020	54.18833	13.775001	"Coast"	7.33333333333333
"AW1 Trockenort"	111030108	"Achterwasser"	7	2020	54.01667	13.958331	"Coast"	3.2
"P20 Peenemuende s."	111032085	"Peenestrom"	7	2020	54.121	13.773	"Coast"	5.3
"P42 Wolgast s."	111034208	"Peenestrom"	7	2020	54.023358	13.760763	"Coast"	3.75
"P48 Lassan"	111034806	"Peenestrom"	7	2020	53.96667	13.891671	"Coast"	2.8
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	7	2020	54.20333	13.905002	"Coast"	7.74166666666667
"Wolgast"	111140027	"Ostziese"	7	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	7	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	7	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	7	2020	54.57	13.131672	"Coast"	9.5
"RB3 Bugspitze s."	112190309	"Rassower Strom"	7	2020	54.55333	13.178332	"Coast"	9.96666666666667
"Kluis"	112230016	"Duvenbaek"	7	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	7	2020	54.56333	13.293332	"Coast"	9.83333333333333
"Neuendorf"	112350018	"Sehrower Bach"	7	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	7	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	7	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	7	2020	54.54333	13.426672	"Coast"	9.025
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	7	2020	54.50667	13.490002	"Coast"	8.95833333333333
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	7	2020	54.43167	13.491672	"Coast"	6.4
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	7	2020	54.515	13.125002	"Coast"	9.7
"Greifswald"	134000027	"Kohlgraben"	7	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	8	2020	54.42	12.926671	"Coast"	9.2
"DB2 Sundische Wiese"	103050208	"Grabow"	8	2020	54.39167	12.838331	"Coast"	9.2
"DB6 Barth oe."	103050603	"Barther Bodden"	8	2020	54.395001	12.750001	"Coast"	8.3
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	8	2020	54.395001	12.623331	"Coast"	7.7
"DB16 Saal nw."	103051606	"Saaler Bodden"	8	2020	54.335001	12.448331	"Coast"	5.5
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	8	2020	54.40167	13.105001	"Coast"	8.5
"Barth"	103070014	"Barthe"	8	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	8	2020	54.51167	13.050002	"Coast"	9.8
"Stadtholz"	103200018	"Planebeck"	8	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	8	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	8	2020	54.26667	13.516671	"Coast"	8.05
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	8	2020	54.15	13.483331	"Coast"	8.3
"GB7 Struck"	105010701	"Greifswalder Bodden"	8	2020	54.20667	13.653331	"Coast"	7.85
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	8	2020	54.20667	13.566671	"Coast"	8
"Kemnitz"	105210010	"Westziese"	8	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	8	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	8	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	8	2020	54.28667	13.131671	"Coast"	8.3
"Flemendorf"	109070015	"Uhlenbaek"	8	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	8	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	8	2020	54.18833	13.775001	"Coast"	7.2
"AW1 Trockenort"	111030108	"Achterwasser"	8	2020	54.01667	13.958331	"Coast"	3.1
"P20 Peenemuende s."	111032085	"Peenestrom"	8	2020	54.121	13.773	"Coast"	6.45
"P42 Wolgast s."	111034208	"Peenestrom"	8	2020	54.023358	13.760763	"Coast"	4.75
"P48 Lassan"	111034806	"Peenestrom"	8	2020	53.96667	13.891671	"Coast"	3
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	8	2020	54.20333	13.905002	"Coast"	7.6
"Wolgast"	111140027	"Ostziese"	8	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	8	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	8	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	8	2020	54.57	13.131672	"Coast"	9.3
"RB3 Bugspitze s."	112190309	"Rassower Strom"	8	2020	54.55333	13.178332	"Coast"	9.7
"Kluis"	112230016	"Duvenbaek"	8	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	8	2020	54.56333	13.293332	"Coast"	9.5
"Neuendorf"	112350018	"Sehrower Bach"	8	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	8	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	8	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	8	2020	54.54333	13.426672	"Coast"	9.4
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	8	2020	54.50667	13.490002	"Coast"	9.3
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	8	2020	54.43167	13.491672	"Coast"	6.5
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	8	2020	54.515	13.125002	"Coast"	9.3
"Greifswald"	134000027	"Kohlgraben"	8	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	9	2020	54.42	12.926671	"Coast"	8.9
"DB2 Sundische Wiese"	103050208	"Grabow"	9	2020	54.39167	12.838331	"Coast"	8.7
"DB6 Barth oe."	103050603	"Barther Bodden"	9	2020	54.395001	12.750001	"Coast"	7.7
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	9	2020	54.395001	12.623331	"Coast"	7.16111111111111
"DB16 Saal nw."	103051606	"Saaler Bodden"	9	2020	54.335001	12.448331	"Coast"	5.2
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	9	2020	54.40167	13.105001	"Coast"	9.1
"Barth"	103070014	"Barthe"	9	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	9	2020	54.51167	13.050002	"Coast"	9.3
"Stadtholz"	103200018	"Planebeck"	9	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	9	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	9	2020	54.26667	13.516671	"Coast"	7.9
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	9	2020	54.15	13.483331	"Coast"	8.06666666666667
"GB7 Struck"	105010701	"Greifswalder Bodden"	9	2020	54.20667	13.653331	"Coast"	7.875
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	9	2020	54.20667	13.566671	"Coast"	7.95
"Kemnitz"	105210010	"Westziese"	9	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	9	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	9	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	9	2020	54.28667	13.131671	"Coast"	8.18333333333333
"Flemendorf"	109070015	"Uhlenbaek"	9	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	9	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	9	2020	54.18833	13.775001	"Coast"	7.33333333333333
"AW1 Trockenort"	111030108	"Achterwasser"	9	2020	54.01667	13.958331	"Coast"	2.3
"P20 Peenemuende s."	111032085	"Peenestrom"	9	2020	54.121	13.773	"Coast"	4.6
"P42 Wolgast s."	111034208	"Peenestrom"	9	2020	54.023358	13.760763	"Coast"	3.45
"P48 Lassan"	111034806	"Peenestrom"	9	2020	53.96667	13.891671	"Coast"	2.3
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	9	2020	54.20333	13.905002	"Coast"	7.74166666666667
"Wolgast"	111140027	"Ostziese"	9	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	9	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	9	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	9	2020	54.57	13.131672	"Coast"	9.3
"RB3 Bugspitze s."	112190309	"Rassower Strom"	9	2020	54.55333	13.178332	"Coast"	9.1
"Kluis"	112230016	"Duvenbaek"	9	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	9	2020	54.56333	13.293332	"Coast"	9.1
"Neuendorf"	112350018	"Sehrower Bach"	9	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	9	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	9	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	9	2020	54.54333	13.426672	"Coast"	9.2
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	9	2020	54.50667	13.490002	"Coast"	9.2
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	9	2020	54.43167	13.491672	"Coast"	6.5
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	9	2020	54.515	13.125002	"Coast"	9.3
"Greifswald"	134000027	"Kohlgraben"	9	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	10	2020	54.42	12.926671	"Coast"	9.9
"DB2 Sundische Wiese"	103050208	"Grabow"	10	2020	54.39167	12.838331	"Coast"	8.6
"DB6 Barth oe."	103050603	"Barther Bodden"	10	2020	54.395001	12.750001	"Coast"	7.8
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	10	2020	54.395001	12.623331	"Coast"	6.75
"DB16 Saal nw."	103051606	"Saaler Bodden"	10	2020	54.335001	12.448331	"Coast"	5.7
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	10	2020	54.40167	13.105001	"Coast"	9.55833333333333
"Barth"	103070014	"Barthe"	10	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	10	2020	54.51167	13.050002	"Coast"	10.5166666666667
"Stadtholz"	103200018	"Planebeck"	10	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	10	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	10	2020	54.26667	13.516671	"Coast"	7.9
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	10	2020	54.15	13.483331	"Coast"	8.06666666666667
"GB7 Struck"	105010701	"Greifswalder Bodden"	10	2020	54.20667	13.653331	"Coast"	7.875
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	10	2020	54.20667	13.566671	"Coast"	7.95
"Kemnitz"	105210010	"Westziese"	10	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	10	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	10	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	10	2020	54.28667	13.131671	"Coast"	8.18333333333333
"Flemendorf"	109070015	"Uhlenbaek"	10	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	10	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	10	2020	54.18833	13.775001	"Coast"	7.33333333333333
"AW1 Trockenort"	111030108	"Achterwasser"	10	2020	54.01667	13.958331	"Coast"	2.3
"P20 Peenemuende s."	111032085	"Peenestrom"	10	2020	54.121	13.773	"Coast"	4.2
"P42 Wolgast s."	111034208	"Peenestrom"	10	2020	54.023358	13.760763	"Coast"	4
"P48 Lassan"	111034806	"Peenestrom"	10	2020	53.96667	13.891671	"Coast"	2.3
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	10	2020	54.20333	13.905002	"Coast"	7.74166666666667
"Wolgast"	111140027	"Ostziese"	10	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	10	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	10	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	10	2020	54.57	13.131672	"Coast"	9
"RB3 Bugspitze s."	112190309	"Rassower Strom"	10	2020	54.55333	13.178332	"Coast"	9.96666666666667
"Kluis"	112230016	"Duvenbaek"	10	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	10	2020	54.56333	13.293332	"Coast"	9.83333333333333
"Neuendorf"	112350018	"Sehrower Bach"	10	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	10	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	10	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	10	2020	54.54333	13.426672	"Coast"	9.025
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	10	2020	54.50667	13.490002	"Coast"	8.95833333333333
