SI_ID;Date;Starttime;Endtime;Gear;Gear_Multiplier;Sampler_ID;Depth;Boat_Shore;Waterbody;Capture_Latitude;Capture_Longitude;Release_Latitude;Release_Longitude;GPSpoint1;GPSpoint2;Temperature_C;TempSampleTime;Salinity_PSU;Conductivity_myS_cm;Oxygenlevel_perc;Oxygenlevel_mgL;Visibility_cm;Vegetation;Notes;Lure_Type;Lure_Length;GSPdevice;NetHours;Site;Bites;Follower;Lure_Color;Wind;pH;Transect_Length_m;Schongebietsvergleich;Paired_Design;Comparison_Area_Name;Captured_Pike_No;EnterDate;Lure_Length_mm;Lure_ID;Zone;GPS_Track;Net_ID;Safe_Bites
1321;2022-04-03;13:50:00;15:20:00;A;1;63;NA;1;GB;54.362494;13.689;54.3565019;13.6883872;NA;NA;5.1;NA;7.6;NA;110;13.9;NA;NA;NA;G;M;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-09 18:27:00;200;L030422_1;1;2022-04-03-15:22;NA;NA
1322;2022-04-03;13:50:00;15:20:00;A;1;64;NA;1;GB;54.362494;13.689;54.3565019;13.6883872;NA;NA;5.1;NA;7.6;NA;110;13.9;NA;NA;NA;G;G;NA;NA;OA;1;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-09 18:31:28;230;L030422_2;1;2022-04-03-15:22;NA;NA
1323;2022-04-03;13:50:00;15:20:00;A;1;90;NA;1;GB;54.362494;13.689;54.3565019;13.6883872;NA;NA;5.1;NA;7.6;NA;110;13.9;NA;NA;NA;F;M;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;1;2022-04-09 18:32:30;140;L030422_3;1;2022-04-03-15:22;NA;NA
1324;2022-04-03;13:50:00;15:20:00;A;1;51;NA;1;GB;NA;NA;NA;NA;NA;NA;5.1;NA;7.6;NA;110;13.9;NA;NA;NA;Real Trout;G;NA;NA;OA;1;0;N;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-09 19:09:39;200;NA;1;2022-04-03-15:22;NA;NA
1325;2022-04-03;16:45:00;17:45:00;A;1;63;NA;1;GB;NA;NA;54.3632;13.64739;NA;NA;6.8;NA;7.4;NA;101;13.2;NA;NA;NA;G;M;NA;NA;MPA;3;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;1;2022-04-09 19:13:11;200;L030422_1;1;2022-04-03-17:46;NA;NA
1326;2022-04-03;16:45:00;17:45:00;A;1;64;NA;1;GB;NA;NA;54.3632;13.64739;NA;NA;6.8;NA;7.4;NA;101;13.2;NA;NA;NA;G;G;NA;NA;MPA;1;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;1;2022-04-09 19:29:16;230;L030422_2;1;2022-04-03-17:46;NA;NA
1327;2022-04-03;16:45:00;17:45:00;A;1;90;NA;1;GB;NA;NA;54.3632;13.64739;NA;NA;6.8;NA;7.4;NA;101;13.2;NA;NA;NA;F;M;NA;NA;MPA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;1;2022-04-09 19:33:02;140;L030422_3;1;2022-04-03-17:46;NA;NA
1328;2022-04-03;16:45:00;17:45:00;A;1;51;NA;1;GB;NA;NA;54.3632;13.64739;NA;NA;6.8;NA;7.4;NA;101;13.2;NA;NA;NA;Bibo;G;NA;NA;MPA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-09 19:35:28;200;NA;1;2022-04-03-17:46;NA;NA
1329;2022-04-03;19:05:00;20:05:00;A;1;63;NA;1;GB;54.36948;13.68846;54.372348;13.688225;NA;NA;5.7;NA;7.6;NA;110;13.9;NA;NA;NA;G;M;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;1;2022-04-09 19:40:21;200;L030422_1;2;2022-04-03-19:59;NA;NA
1330;2022-04-03;19:05:00;20:05:00;A;1;64;NA;1;GB;54.36948;13.68846;54.372348;13.688225;NA;NA;5.7;NA;7.6;NA;110;13.9;NA;NA;NA;G;SG;NA;NA;OA;0;0;N;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-09 19:44:47;NA;L030422_04;2;2022-04-03-19:59;NA;NA
1331;2022-04-03;19:05:00;20:05:00;A;1;90;NA;1;GB;54.36948;13.68846;54.372348;13.688225;NA;NA;5.7;NA;7.6;NA;110;13.9;NA;NA;NA;F;M;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-09 19:45:46;140;L030422_3;2;2022-04-03-19:59;NA;NA
1332;2022-04-03;19:05:00;20:05:00;A;1;51;NA;1;GB;54.36948;13.68846;54.372348;13.688225;NA;NA;5.7;NA;7.6;NA;110;13.9;NA;NA;NA;Bibo;G;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-09 19:47:50;200;NA;2;2022-04-03-19:59;NA;NA
1333;2022-04-07;11:00:00;12:30:00;A;1;64;NA;1;GB;NA;NA;NA;NA;NA;NA;6.4;NA;7.4;NA;99;11.9;NA;NA;NA;J;M;NA;NA;MPA;1;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 16:52:20;180;L220407_1;2;2022-04-07-12:38;NA;NA
1334;2022-04-07;11:00:00;12:30:00;A;1;63;NA;1;GB;NA;NA;NA;NA;NA;NA;6.4;NA;7.4;NA;99;11.9;NA;NA;NA;G;M;NA;NA;MPA;1;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 16:55:13;180;L220403_1;2;2022-04-07-12:38;NA;NA
1335;2022-04-07;11:00:00;12:30:00;A;1;90;NA;1;GB;NA;NA;NA;NA;NA;NA;6.4;NA;7.4;NA;99;11.9;NA;NA;NA;F;M;NA;NA;MPA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 16:56:31;140;L220407_2;2;2022-04-07-12:38;NA;NA
1336;2022-04-07;11:00:00;12:30:00;A;1;51;NA;1;GB;NA;NA;NA;NA;NA;NA;6.4;NA;7.4;NA;99;11.9;NA;NA;NA;Bibo;G;NA;NA;MPA;1;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 16:57:32;200;NA;2;2022-04-07-12:38;NA;NA
1337;2022-04-07;13:10:00;14:40:00;A;1;64;NA;1;GB;NA;NA;NA;NA;NA;NA;6.4;NA;7.4;NA;99;NA;NA;NA;NA;J;M;NA;NA;MPA;1;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:00:08;180;L220407_1;1;2022-04-07-14:45;NA;NA
1338;2022-04-07;13:10:00;14:40:00;A;1;63;NA;1;GB;NA;NA;NA;NA;NA;NA;6.4;NA;7.4;NA;99;NA;NA;NA;NA;G;M;NA;NA;MPA;2;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;1;2022-04-10 17:01:44;180;L220403_1;1;2022-04-07-14:45;NA;NA
1339;2022-04-07;13:10:00;14:40:00;A;1;90;NA;1;GB;NA;13.64961;NA;NA;NA;NA;6.4;NA;7.4;NA;99;NA;NA;NA;NA;F;M;NA;NA;MPA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:08:10;140;L220307_2;1;2022-04-07-14:45;NA;NA
1340;2022-04-07;13:10:00;14:40:00;A;1;51;NA;1;GB;NA;13.64961;NA;NA;NA;NA;6.4;NA;7.4;NA;99;NA;NA;NA;NA;Real Trout;G;NA;NA;MPA;0;0;N;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:09:05;200;NA;1;2022-04-07-14:45;NA;NA
1341;2022-04-07;16:00:00;17:30:00;A;1;64;NA;1;GB;NA;NA;NA;NA;NA;NA;6.8;NA;7.5;NA;107;12.7;NA;NA;NA;G;G;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:18:44;220;L220407_3;2;2022-04-07-17:26;NA;NA
1342;2022-04-07;16:00:00;17:30:00;A;1;63;NA;1;GB;NA;NA;NA;NA;NA;NA;6.8;NA;7.5;NA;107;12.7;NA;NA;NA;G;M;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:20:05;180;L220403_1;2;2022-04-07-17:26;NA;NA
1343;2022-04-07;16:00:00;17:30:00;A;1;90;NA;1;GB;NA;NA;NA;NA;NA;NA;6.8;NA;7.5;NA;107;12.7;NA;NA;NA;F;M;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:21:53;140;L220307_4;2;2022-04-07-17:26;NA;NA
1344;2022-04-07;16:00:00;17:30:00;A;1;51;NA;1;GB;NA;NA;NA;NA;NA;NA;6.8;NA;7.5;NA;107;12.7;NA;NA;NA;Real Trout;G;NA;NA;OA;1;0;N;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:22:34;200;NA;2;2022-04-07-17:26;NA;NA
1345;2022-04-07;17:30:00;19:00:00;A;1;64;NA;1;GB;NA;NA;NA;NA;NA;NA;6.8;NA;7.5;NA;107;12.7;NA;NA;NA;J;M;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:24:50;180;L220407_1;1;2022-04-07-19:09;NA;NA
1346;2022-04-07;17:30:00;19:00:00;A;1;63;NA;1;GB;NA;NA;NA;NA;NA;NA;6.8;NA;7.5;NA;107;12.7;NA;NA;NA;Bibo;G;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:25:38;200;NA;1;2022-04-07-19:09;NA;NA
1347;2022-04-07;17:30:00;19:00:00;A;1;90;NA;1;GB;NA;NA;NA;NA;NA;NA;6.8;NA;7.5;NA;107;12.7;NA;NA;NA;F;M;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:26:17;140;L220407_4;1;2022-04-07-19:09;NA;NA
1348;2022-04-07;17:30:00;19:00:00;A;1;51;NA;1;GB;NA;NA;NA;NA;NA;NA;6.8;NA;7.5;NA;107;12.7;NA;NA;NA;Bibo;G;NA;NA;OA;0;0;R;6SW;NA;NA;1;FALSE;Neuensiener_Selliner_See;0;2022-04-10 17:26:53;200;NA;1;2022-04-07-19:09;NA;NA
1349;2022-04-06;17:19:00;09:20:00;S;1;92;NA;1;GB;54.358792;13.650611;54.363232;13.647172;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 1.4,1.4,1.7;NA;NA;NA;NA;MPA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;3;2022-04-10 19:24:33;NA;NA;1;NA;P1.II;NA
1350;2022-04-06;17:25:00;09:30:00;S;1;92;NA;1;GB;54.362138;13.648256;54.363232;13.647172;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 1.3,1.5,1.5;NA;NA;NA;NA;MPA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;3;2022-04-10 19:36:51;NA;NA;1;NA;P1.I;NA
1351;2022-04-06;17:30:00;09:55:00;S;1;92;NA;1;GB;54.361883;13.652219;54.363232;13.647172;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 1.6,1.8,1.8;NA;NA;NA;NA;MPA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;5;2022-04-10 19:46:06;NA;NA;2;NA;P2.II;NA
1352;2022-04-06;17:35:00;10:10:00;S;1;92;NA;1;GB;54.36365;13.65582;54.363232;13.647172;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 1.7,1.7,1.7;NA;NA;NA;NA;MPA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;3;2022-04-10 20:17:32;NA;NA;2;NA;P2.I;NA
1353;2022-04-06;18:10:00;13:20:00;S;1;92;NA;1;GB;54.362051;13.695996;54.372386;13.688215;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 2.5,2.5,2.0;NA;NA;NA;NA;OA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;1;2022-04-10 20:58:06;NA;NA;1;NA;O1.III;NA
1354;2022-04-06;18:20:00;13:30:00;S;1;92;NA;1;GB;54.364116;13.695846;54.372386;13.688215;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 2.1,2.3,2.1;NA;NA;NA;NA;OA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;2;2022-04-10 21:04:51;NA;NA;1;NA;O1.II;NA
1355;2022-04-06;18:30:00;13:45:00;S;1;92;NA;1;GB;54.362315;13.688036;54.372386;13.688215;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 1.8,1.8,1.8;NA;NA;NA;NA;OA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;1;2022-04-10 21:10:48;NA;NA;1;NA;O1.I;NA
1356;2022-04-06;18:40:00;15:30:00;S;1;92;NA;1;GB;54.368106;13.687186;54.372386;13.688215;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 2.0,2.1,2.0;NA;NA;NA;NA;OA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;1;2022-04-10 21:15:39;NA;NA;2;NA;O2.III;NA
1357;2022-04-06;18:50:00;15:45:00;S;1;92;NA;1;GB;54.368651;13.682266;54.372386;13.688215;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 1.6,1.7,1.6;NA;NA;NA;NA;OA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;3;2022-04-10 21:21:22;NA;NA;2;NA;O2.I;NA
1358;2022-04-06;19:00:00;16:00:00;S;1;92;NA;1;GB;54.369197;13.690669;54.372386;13.688215;NA;NA;5.8;NA;7.6;NA;NA;NA;NA;NA;Depth Start,Middle,End: 1.9,1.8,1.7;NA;NA;NA;NA;OA;NA;NA;NA;6SW;NA;NA;1;TRUE;Neuensiener_Selliner_See;1;2022-04-10 21:27:14;NA;NA;2;NA;O2.II;NA
1359;2022-05-01;17:57:00;09:42:00;S;NA;64;1.3+1.4+1.5/3;NA;BAT;54.43032;12.94386;54.42997;12.94926;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;3;2022-05-10 15:54:50;NA;NA;1;NA;G_P1.II;NA
1360;2022-05-01;18:13:00;09:56:00;S;NA;64;1.2+1.4+1.5/3;NA;BAT;54.43283;12.9455;54.42997;12.94926;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;9;2022-05-10 16:15:07;NA;NA;1;NA;G_P1.I;NA
1361;2022-05-01;18:29:00;10:24:00;S;NA;64;1.0+1.1+1.0/3;NA;BAT;54.43612;12.94371;54.42997;12.94926;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;3;2022-05-10 16:37:56;NA;NA;1;NA;G_P1.III;NA
1362;2022-05-01;18:42:00;12:19:00;S;NA;64;1.4+1.5+1.4/3;NA;BAT;54.43678;12.94889;54.42997;12.94926;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;10;2022-05-10 16:55:58;NA;NA;2;NA;G_P2.I;NA
1363;2022-05-01;18:57:00;12:46:00;S;NA;64;1.7+1.7+1.6/3;NA;BAT;54.43482;12.95086;54.42997;12.94926;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;1;2022-05-10 22:54:53;NA;NA;2;NA;G_P2.II;NA
1364;2022-05-01;19:13:00;13:19:00;S;NA;64;1.6+2.1+2.5/3;NA;BAT;54.43042;12.95073;54.42997;12.94926;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;0;2022-05-10 23:08:03;NA;NA;2;NA;G_P2.III;NA
1365;2022-05-01;19:50:00;08:28:00;S;NA;64;1.3+1.4+1.3/3;NA;BAT;54.4214;12.94349;54.426182;12.9513869;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;0;2022-05-10 23:11:47;NA;NA;1;NA;G_O1.I;NA
1366;2022-05-01;20:00:00;08:50:00;S;NA;64;1.5+1.5+1.4/3;NA;BAT;54.42291;12.94785;54.426182;12.9513869;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;2;2022-05-10 23:13:44;NA;NA;1;NA;G_O1.II;NA
1367;2022-05-01;20:11:00;09:16:00;S;NA;64;1.0+0.9+1.0/3;NA;BAT;54.42153;12.94763;54.426182;12.9513869;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;1;2022-05-10 23:21:58;NA;NA;1;NA;G_O1.III;NA
1368;2022-05-01;20:22:00;14:20:00;S;NA;64;1.6+1.6+1.6/3;NA;BAT;54.42455;12.95073;54.426182;12.9513869;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;3;2022-05-10 23:29:30;NA;NA;2;NA;G_O2.I;NA
1369;2022-05-01;20:28:00;13:42:00;S;NA;64;1.8+2.0+1.8/3;NA;BAT;54.42638;12.95253;54.426182;12.9513869;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;0;2022-05-11 14:17:18;NA;NA;2;NA;G_O2.III;NA
1370;2022-05-01;20:35:00;14:02:00;S;NA;64;1.0+1.0+0.9/3;NA;BAT;54.42608;12.95829;54.426182;12.9513869;NA;NA;15.4;NA;8.7;NA;NA;13.5;60;NA;One of the 4 pike caught in the net managed to escape during the retrieval;NA;NA;NA;NA;OA;NA;NA;NA;3NE;NA;NA;1;NA;Werderbucht;4;2022-05-11 14:19:19;NA;NA;2;NA;G_O2.II;NA
1371;2022-05-03;18:36:00;08:35:00;S;NA;51;1.6+1.4+1.5/3;NA;BAT;54.43103;12.94663;54.43272;12.94541;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;0;2022-05-11 14:52:29;NA;NA;1;NA;bait_G_P1.I;NA
1372;2022-05-03;18:44:00;08:43:00;S;NA;51;1.0+1.1+1.1/3;NA;BAT;54.4329;12.94458;54.43272;12.94541;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;0;2022-05-11 14:53:56;NA;NA;1;NA;bait_G_P1.II;NA
1373;2022-05-03;18:56:00;08:55:00;S;NA;51;1.2+1.2+1.2/3;NA;BAT;54.43668;12.94538;54.43272;12.94541;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;2;2022-05-11 14:55:27;NA;NA;1;NA;bait_G_P1.III;NA
1374;2022-05-03;19:03:00;10:44:00;S;NA;51;1.5+1.5+1.5/3;NA;BAT;54.43533;12.94841;54.429948;12.949083;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;0;2022-05-11 15:58:47;NA;NA;2;NA;bait_G_P2.III;NA
1375;2022-05-03;19:11:00;10:55:00;S;NA;51;1.7+1.5+1.7/3;NA;BAT;54.43116;12.95194;54.429948;12.949083;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;2;2022-05-11 16:04:28;NA;NA;2;NA;bait_G_P2.II;NA
1376;2022-05-03;19:16:00;11:08:00;S;NA;51;1.3+1.2+1.3/3;NA;BAT;54.4311;12.95358;54.429948;12.949083;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;1;2022-05-11 16:16:22;NA;NA;2;NA;bait_G_P2.I;NA
1377;2022-05-03;19:26:00;09:19:00;S;NA;51;1.5+1.5+1.5/3;NA;BAT;54.42681;12.95564;54.42582;12.9507;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;0;2022-05-11 16:25:34;NA;NA;2;NA;bait_G_O2.III;NA
1378;2022-05-03;19:33:00;09:26:00;S;NA;51;2.0+1.8+1.8/3;NA;BAT;54.42656;12.95331;54.42582;12.9507;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;0;2022-05-11 16:27:35;NA;NA;2;NA;bait_G_O2.II;NA
1379;2022-05-03;19:43:00;09:30:00;S;NA;51;2.6+2.3+1.8/3;NA;BAT;54.42653;12.95142;54.42582;12.9507;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;0;2022-05-11 16:28:56;NA;NA;2;NA;bait_G_O2.I;NA
1380;2022-05-03;19:51:00;11:20:00;S;NA;51;1.0+1.0+1.0/3;NA;BAT;54.42252;12.94941;54.42582;12.9507;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;1;2022-05-11 16:30:09;NA;NA;1;NA;bait_G_O1.III;NA
1381;2022-05-03;20:02:00;11:31:00;S;NA;51;1.3+1.3+1.3/3;NA;BAT;54.42122;12.94366;54.42582;12.9507;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;0;2022-05-11 16:32:56;NA;NA;1;NA;bait_G_O1.II;NA
1382;2022-05-03;20:12:00;11:41:00;S;NA;51;1.2+1.2+1.2/3;NA;BAT;54.42054;12.94105;54.42582;12.9507;NA;NA;17.6;NA;8.4;NA;NA;9.13;30;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;4W;NA;NA;1;NA;Werderbucht;0;2022-05-11 16:34:11;NA;NA;1;NA;bait_G_O1.I;NA
1383;2022-04-11;14:46:00;13:55:00;S;NA;64;1.7+1.7+1.7/3;NA;GB;54.36363;13.6558;54.36316;13.64737;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;0;2022-05-12 15:46:26;NA;NA;2;NA;bait.S_P2.III-1;NA
1384;2022-04-11;14:50:00;14:00:00;S;NA;64;1.6+1.6+1.6/3;NA;GB;54.36244;13.65191;54.36316;13.64737;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;0;2022-05-12 15:50:36;NA;NA;2;NA;bait.S_P2.II-1;NA
1385;2022-04-11;14:55:00;14:13:00;S;NA;64;1.8+1.8+1.7/3;NA;GB;54.36152;13.65199;54.36316;13.64737;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;The only pike in this net was dead and not processed yet - 465mm, 758.6g;NA;NA;NA;NA;MPA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;1;2022-05-12 15:51:54;NA;NA;2;NA;bait.S_P2.I-1;NA
1386;2022-04-11;15:05:00;14:24:00;S;NA;64;1.4+1.5+1.4/3;NA;GB;54.3621;13.64831;54.36316;13.64737;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;1;2022-05-12 15:57:32;NA;NA;1;NA;bait.S_P1.III-1;NA
1387;2022-04-11;15:10:00;14:39:00;S;NA;64;1.3+1.4+1.3/3;NA;GB;54.36042;13.64629;54.36316;13.64737;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;2;2022-05-12 16:05:50;NA;NA;1;NA;bait.S_P1.II-1;NA
1388;2022-04-11;15:15:00;14:50:00;S;NA;64;1.7+1.9+1.9/3;NA;GB;54.36014;13.64987;54.36316;13.64737;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;MPA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;0;2022-05-12 16:10:49;NA;NA;1;NA;bait.S_P1.I-1;NA
1389;2022-04-11;16:32:00;10:20:00;S;NA;64;1.6+1.7+1.7/3;NA;GB;54.37;13.68391;54.37239;13.688307;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;2;2022-05-12 16:13:01;NA;NA;2;NA;bait.S_O2.III-1;NA
1390;2022-04-11;16:45:00;10:40:00;S;NA;64;1.9+2.0+2.1/3;NA;GB;54.36895;13.68644;54.37239;13.688307;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;0;2022-05-12 16:17:39;NA;NA;2;NA;bait.S_O2.II-1;NA
1391;2022-04-11;16:52:00;11:30:00;S;NA;64;1.8+1.8+1.7/3;NA;GB;54.36579;13.68398;54.37239;13.688307;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;1;2022-05-12 16:19:18;NA;NA;2;NA;bait.S_O2.I-1;NA
1392;2022-04-11;16:58:00;11:55:00;S;NA;64;1.8+1.7+1.9/3;NA;GB;54.36362;13.68781;54.37239;13.688307;NA;NA;7.4;NA;7.3;NA;110;13.4;60;NA;NA;NA;NA;NA;NA;OA;NA;NA;NA;6W;NA;NA;1;NA;Neuensiener_Selliner_See;1;2022-05-12 16:29:32;NA;NA;1;NA;bait.S_O1.II-1;NA
